GPCR,STANDARD_VALUE,smiles
Q03431,-4.2,CCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NCCC3=CC=C(C=C3)Cl)O
Q03431,-4.7,C1CN(CCN1CCC2=CC=NC=C2)C(=O)C3=CC=CC=C3
Q03431,-4.7,C1=CC(=CC=C1C2=CC=C(O2)C=C3C(=O)NC(=O)S3)S(=O)(=O)N
Q03431,-4.85,CC1=C(C=C(C=C1)N2C(=NN=C2SCC(=O)NCC3=CC=CC=C3)CCC4=CC=CC=C4)C
Q03431,-5.1,C1=CC=C2C(=C1)C=CC=C2NC(=O)C3=CC=C(O3)Br
Q03431,-5.1,CNC(=O)COC(=O)C1=CC=CC=C1NC(=O)C2=CC=CO2
Q03431,-4.9,CSCCC(C(=O)NCCOC1=CC=CC=C1)NC(=O)C2=CC=CC=C2Cl
Q03431,-5.1,CC1=CC=C(C=C1)COC2=CC=C(C=C2)CNCCCN3CCCCCC3=O
Q03431,-4.65,CCC(=O)NC1=NC(=C(S1)C(=O)NC2CCCCC2)C
Q03431,-4.7,CCOC1=CC=C(C=C1)C2C3=C(C(=O)N2C4=CC=C(C=C4)Cl)NN=C3C5=CC=C(C=C5)C
Q03431,-4.05,CC(=CCNC1=NC=NC2=C1NC=N2)CO
Q03431,-5.1,CCN(C1=CC=CC=C1)C(=O)COC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])N3CCOCC3
Q03431,-5.05,CC1=CC=C(C=C1)CNC(=O)C2CCCN(C2)C3=NN=C(C4=C(N(N=C43)C5=CC=C(C=C5)OC)C)C
Q03431,-4.9,CC1=CC=C(C=C1)C2=NC(=CS2)COC(=O)C3=NN(C(=O)CC3)C4=CC=CC=C4
Q03431,-4.2,CC1=C(C(=CC=C1)C)N2C=CC=C2C=C3C(=N)N4C(=NC3=O)SN=C4S(=O)(=O)C
Q03431,-4.65,CN1C(=C(C(=O)N(C1=O)C)C(=O)COC(=O)C2=CC(=CC=C2)S(=O)(=O)N(C)C)N
Q03431,-5.1,COC1=CC(=C(C=C1C=C2CC3=CC=CC=C3C2=O)OC)OC
Q03431,-4.6,COC1=CC=C(C=C1)C2=NOC(=N2)CCC(=O)NC3=CC=C(C=C3)C(F)(F)F
Q03431,-5.1,CC1=NC2=C(S1)C=C(C=C2)C(=O)N3CCSCC3
Q03431,-4.15,COC1=CC=C(C=C1)NC(=O)CC2C(CN(C2=O)CC3=CC=CC=C3)CC4=CC=CC=C4
Q03431,-5.1,CC(C)CC(CSC1=CC=CC=C1)N2CCN(CCC2=O)CC(C)C
Q03431,-4.1,C1CC(CN(C1)C(=O)C2=CC=C(C=C2)Cl)C(=O)NC3=CC=C(C=C3)OC(F)(F)F
Q03431,-5,CC(C)CN1C(=O)C2=C(C=CC(=C2)Cl)N=C1SCC(=O)NC3CC3
Q03431,-4.65,CC1=C(SC(=O)N1CC2=CC=C(C=C2)C=C)C(=O)NCC3=CC(=CC=C3)C(F)(F)F
Q03431,-4.45,CCCN(C1=CC=CC=C1CC)S(=O)(=O)C2=CC3=C(C=C2)N(C(C3)C)C(=O)C4CC4
Q03431,-3.85,CCN(CC)C1=CC=C(C=C1)C=C2C(=NN(C2=O)C3=NC(=O)C(=NN3)C)C
Q03431,-4.95,CCOC1=CC2=C(C=C1)N(C3=NC4=CC=CC=C4N=C23)C
Q03431,-4.95,C1CCCC(CCC1)NC(=O)COC(=O)C=CC2=CC=C(C=C2)S(=O)(=O)N3CCOCC3
Q03431,-4.2,C1CCN(C1)S(=O)(=O)C2=CC=CC(=C2)NC(=O)CSC3=CC=CC=N3
Q03431,-5.1,CC1=CC2=C(C=C1)NC(=O)CN(C2C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)F
Q03431,-4.45,CN1C=C(C2=CC=CC=C2C1=O)C(=O)NC3=CC=C(C=C3)C#N
Q03431,-5.05,C1CN(CCN1C2=CC=CC=C2)C(CNC(=O)C(=O)NCC3=CN=CC=C3)C4=CN=CC=C4
Q03431,-4.95,C1=CC=C(C=C1)NC(=O)NC2=NN=C(S2)SCC(=O)NC3=CC(=CC=C3)F
Q03431,-4.15,C1=CC=C2C=C(C=CC2=C1)OCC(=O)NC3=NC=CS3
Q03431,-4.7,CC1=CC=CC=C1N2CCN(CC2)CC(=O)NC3=CC=CC=C3C(=O)NC4CC4
Q03431,-3.75,C1CN(CCC1(CCC2=CC=CC=C2)CO)CC3=CN(N=C3)C4=CC=C(C=C4)F
Q03431,-4.6,COC1=C(C=CC(=C1)C=C2C(=N)N3C(=NC2=O)SC(=N3)N4CCOCC4)OC(=O)C5=CC=CC=C5
Q03431,-4.15,CN(CC1=CC=C(S1)Cl)C(=O)C2=CC=C(C=C2)S(=O)(=O)N(C)C3=CC=CC=C3OC
Q03431,-3.75,COC1=CC=CC(=C1)C=C2C(=O)N(C(=S)S2)CCC(=O)NC3=CC=C(C=C3)O
